wavelength,throughput
300.0,0.0
301.0,0.0
302.0,0.0
303.0,0.0
304.0,0.0
305.0,0.0
306.0,0.0
307.0,0.0
308.0,0.0
309.0,0.0
310.0,0.2162635160699
311.0,0.23411800120643997
312.0,0.24334345993950002
313.0,0.23859350311566
314.0,0.22731447174890998
315.0,0.21519040234049996
316.0,0.21111928106282998
317.0,0.22005757575071996
318.0,0.23382650604544003
319.0,0.25365579460494003
320.0,0.27214718652023
321.0,0.27958657442478
322.0,0.2636042213796
323.0,0.23192984656028004
324.0,0.198532565035
325.0,0.19588883475033
326.0,0.22730304896543996
327.0,0.27602858611779
328.0,0.29971452624399997
329.0,0.29214610582008
330.0,0.26959256327520004
331.0,0.2656191982167
332.0,0.28864826041530006
333.0,0.32778109711305
334.0,0.35666945331784006
335.0,0.369407576769
336.0,0.3686877178724
337.0,0.36686848893828
338.0,0.37005449798025003
339.0,0.37520201852086
340.0,0.38139760640520004
341.0,0.38670207755844005
342.0,0.38930421253593006
343.0,0.39751081603331
344.0,0.40335512100354
345.0,0.40764270305670003
346.0,0.41040258071862
347.0,0.41462030127683003
348.0,0.41715584409968
349.0,0.42115105300968003
350.0,0.42511126859352
351.0,0.42818216048937996
352.0,0.42968687779985
353.0,0.42930292318188
354.0,0.43204169400840003
355.0,0.42947721895696006
356.0,0.42769304138893005
357.0,0.42644551314973994
358.0,0.43163277604128003
359.0,0.44373571349015994
360.0,0.45064032537375
361.0,0.45480243565250994
362.0,0.46094703951536
363.0,0.46644743337704003
364.0,0.47101799750412005
365.0,0.4749896449949
366.0,0.47942665758624003
367.0,0.48570305274486
368.0,0.49210844024769007
369.0,0.49639719346059996
370.0,0.50067150835104
371.0,0.50298466006543
372.0,0.50889656060646
373.0,0.51391898339564
374.0,0.51762491053599
375.0,0.52298477703188
376.0,0.5262764686911601
377.0,0.5288434364294099
378.0,0.5341953771462
379.0,0.5351060757432
380.0,0.5392984295921099
381.0,0.54359593926755
382.0,0.5459618775264
383.0,0.5480997511644901
384.0,0.5475101746527
385.0,0.54884856791034
386.0,0.54867557230075
387.0,0.55305371628387
388.0,0.55567672353891
389.0,0.5576224530576
390.0,0.55735197836177
391.0,0.5563607854266
392.0,0.5563761723317601
393.0,0.55492961992552
394.0,0.5561734685962799
395.0,0.5557673981872
396.0,0.55194321565284
397.0,0.54843386229072
398.0,0.54560038800706
399.0,0.54489449064312
400.0,0.54601575105372
401.0,0.5494123530726
402.0,0.55034314114494
403.0,0.5514534713746
404.0,0.55445254878101
405.0,0.55487184300702
406.0,0.55615791805414
407.0,0.5583303373323499
408.0,0.56209765027793
409.0,0.56164905743751
410.0,0.56559415201245
411.0,0.56566315714032
412.0,0.56522656600782
413.0,0.56574920996943
414.0,0.56700348647624
415.0,0.5666638135751999
416.0,0.57077385295428
417.0,0.56954496658767
418.0,0.5705821046690001
419.0,0.5696003479122
420.0,0.5688041398572
421.0,0.56495661934584
422.0,0.56499616201167
423.0,0.5634446513252
424.0,0.56437393247265
425.0,0.5653676239380301
426.0,0.56401484563792
427.0,0.5608410655064999
428.0,0.5573129969819399
429.0,0.5556577330980901
430.0,0.5473785791286
431.0,0.542407633086
432.0,0.54192568907162
433.0,0.5437163052915
434.0,0.5460103434403399
435.0,0.55162767802503
436.0,0.5521369851635399
437.0,0.5531079208829199
438.0,0.55514927482569
439.0,0.5542478426496
440.0,0.55363238900032
441.0,0.55439633853708
442.0,0.5568072430828901
443.0,0.55743104229494
444.0,0.5577896160245499
445.0,0.55653905216178
446.0,0.55380069777373
447.0,0.5511443452249201
448.0,0.55111443010042
449.0,0.55155602097596
450.0,0.55428139051824
451.0,0.554268109956
452.0,0.5534298319280601
453.0,0.55190665816608
454.0,0.54993206254209
455.0,0.54822097684112
456.0,0.54515697306561
457.0,0.5423999771385
458.0,0.5431639093193701
459.0,0.54160528186446
460.0,0.5415376464083099
461.0,0.54026458032696
462.0,0.53834201230396
463.0,0.53584486452098
464.0,0.53331499023579
465.0,0.53071787924328
466.0,0.52893563920762
467.0,0.5264279440777601
468.0,0.5258543612997401
469.0,0.52441248190872
470.0,0.5231411422078001
471.0,0.52193511342182
472.0,0.52128061690032
473.0,0.5179923259245399
474.0,0.5151556398185
475.0,0.5120700518315601
476.0,0.5092478310633
477.0,0.5083600614048001
478.0,0.50668238642553
479.0,0.5067383212321801
480.0,0.5066465440806
481.0,0.50598840431075
482.0,0.50627178321181
483.0,0.50552663633723
484.0,0.50316097989122
485.0,0.5016072394392
486.0,0.49902749667513
487.0,0.49740307527256
488.0,0.49420575386393994
489.0,0.49394662442639997
490.0,0.49369818843396
491.0,0.49341482391720004
492.0,0.49410434944194004
493.0,0.49166598497152003
494.0,0.49099225452156003
495.0,0.4875301274655
496.0,0.48506280104074995
497.0,0.48275561460784006
498.0,0.48038227344328005
499.0,0.47992328939892
500.0,0.47805268176512006
501.0,0.47752404650747
502.0,0.4768614893548
503.0,0.47653639831837996
504.0,0.47578672220265006
505.0,0.47404014621411006
506.0,0.47134540056222
507.0,0.46817526933786
508.0,0.466920989002
509.0,0.46278852784959995
510.0,0.46220497744512
511.0,0.46151521247537997
512.0,0.46128735198223
513.0,0.46141808595618
514.0,0.45990180224352
515.0,0.4587052703922
516.0,0.4579432980662
517.0,0.45707155795376003
518.0,0.45260444071924
519.0,0.44976832797767996
520.0,0.44640567758879995
521.0,0.44397097872042
522.0,0.44284999788246
523.0,0.44005583423495004
524.0,0.44206767487925
525.0,0.44051666560899
526.0,0.4408443247494
527.0,0.44034609623689003
528.0,0.43748766046436
529.0,0.43753340076068
530.0,0.43591655563084997
531.0,0.43410585415110003
532.0,0.43142911991888
533.0,0.4298832127235
534.0,0.42819905378780004
535.0,0.4267015671237
536.0,0.42586776322629
537.0,0.42517574427343
538.0,0.4234083374368
539.0,0.42345618590735995
540.0,0.42246256487064004
541.0,0.42138004630897996
542.0,0.41959221883508
543.0,0.4190854465545
544.0,0.41618908361176
545.0,0.41428595667386003
546.0,0.41237207193642
547.0,0.41001419361395003
548.0,0.40781985073728
549.0,0.40593201343491997
550.0,0.40316917880518
551.0,0.3994060470873
552.0,0.39281006617373
553.0,0.3838252523774
554.0,0.36464951774682
555.0,0.33549021505599996
556.0,0.29694490958517
557.0,0.25488335687352004
558.0,0.22131013857905998
559.0,0.19714945020672
560.0,0.17838691369926
561.0,0.0
562.0,0.0
563.0,0.0
564.0,0.0
565.0,0.0
566.0,0.0
567.0,0.0
568.0,0.0
569.0,0.0
570.0,0.0
571.0,0.0
572.0,0.0
573.0,0.0
574.0,0.0
575.0,0.0
576.0,0.0
577.0,0.0
578.0,0.0
579.0,0.0
580.0,0.0
581.0,0.0
582.0,0.0
583.0,0.0
584.0,0.0
585.0,0.0
586.0,0.0
587.0,0.0
588.0,0.0
589.0,0.0
590.0,0.0
591.0,0.0
592.0,0.0
593.0,0.0
594.0,0.0
595.0,0.0
596.0,0.0
597.0,0.0
598.0,0.0
599.0,0.0
600.0,0.0
601.0,0.0
602.0,0.0
603.0,0.0
604.0,0.0
605.0,0.0
606.0,0.0
607.0,0.0
608.0,0.0
609.0,0.0
610.0,0.0
611.0,0.0
612.0,0.0
613.0,0.0
614.0,0.0
615.0,0.0
616.0,0.0
617.0,0.0
618.0,0.0
619.0,0.0
620.0,0.0
621.0,0.0
622.0,0.0
623.0,0.0
624.0,0.0
625.0,0.0
626.0,0.0
627.0,0.0
628.0,0.0
629.0,0.0
630.0,0.0
631.0,0.0
632.0,0.0
633.0,0.0
634.0,0.0
635.0,0.0
636.0,0.0
637.0,0.0
638.0,0.0
639.0,0.0
640.0,0.0
641.0,0.0
642.0,0.0
643.0,0.0
644.0,0.0
645.0,0.0
646.0,0.0
647.0,0.0
648.0,0.0
649.0,0.0
650.0,0.0
651.0,0.0
652.0,0.0
653.0,0.0
654.0,0.0
655.0,0.0
656.0,0.0
657.0,0.0
658.0,0.0
659.0,0.0
660.0,0.0
661.0,0.0
662.0,0.0
663.0,0.0
664.0,0.0
665.0,0.0
666.0,0.0
667.0,0.0
668.0,0.0
669.0,0.0
670.0,0.0
671.0,0.0
672.0,0.0
673.0,0.0
674.0,0.0
675.0,0.0
676.0,0.0
677.0,0.0
678.0,0.0
679.0,0.0
680.0,0.0
681.0,0.0
682.0,0.0
683.0,0.0
684.0,0.0
685.0,0.0
686.0,0.0
687.0,0.0
688.0,0.0
689.0,0.0
690.0,0.0
691.0,0.0
692.0,0.0
693.0,0.0
694.0,0.0
695.0,0.0
696.0,0.0
697.0,0.0
698.0,0.0
699.0,0.0
700.0,0.0
701.0,0.0
702.0,0.0
703.0,0.0
704.0,0.0
705.0,0.0
706.0,0.0
707.0,0.0
708.0,0.0
709.0,0.0
710.0,0.0
711.0,0.0
712.0,0.0
713.0,0.0
714.0,0.0
715.0,0.0
716.0,0.0
717.0,0.0
718.0,0.0
719.0,0.0
720.0,0.0
721.0,0.0
722.0,0.0
723.0,0.0
724.0,0.0
725.0,0.0
726.0,0.0
727.0,0.0
728.0,0.0
729.0,0.0
730.0,0.0
731.0,0.0
732.0,0.0
733.0,0.0
734.0,0.0
735.0,0.0
736.0,0.0
737.0,0.0
738.0,0.0
739.0,0.0
740.0,0.0
741.0,0.0
742.0,0.0
743.0,0.0
744.0,0.0
745.0,0.0
746.0,0.0
747.0,0.0
748.0,0.0
749.0,0.0
750.0,0.0
751.0,0.0
752.0,0.0
753.0,0.0
754.0,0.0
755.0,0.0
756.0,0.0
757.0,0.0
758.0,0.0
759.0,0.0
760.0,0.0
761.0,0.0
762.0,0.0
763.0,0.0
764.0,0.0
765.0,0.0
766.0,0.0
767.0,0.0
768.0,0.0
769.0,0.0
770.0,0.0
771.0,0.0
772.0,0.0
773.0,0.0
774.0,0.0
775.0,0.0
776.0,0.0
777.0,0.0
778.0,0.0
779.0,0.0
780.0,0.0
781.0,0.0
782.0,0.0
783.0,0.0
784.0,0.0
785.0,0.0
786.0,0.0
787.0,0.0
788.0,0.0
789.0,0.0
790.0,0.0
791.0,0.0
792.0,0.0
793.0,0.0
794.0,0.0
795.0,0.0
796.0,0.0
797.0,0.0
798.0,0.0
799.0,0.0
800.0,0.0
801.0,0.0
802.0,0.0
803.0,0.0
804.0,0.0
805.0,0.0
806.0,0.0
807.0,0.0
808.0,0.0
809.0,0.0
810.0,0.0
811.0,0.0
812.0,0.0
813.0,0.0
814.0,0.0
815.0,0.0
816.0,0.0
817.0,0.0
818.0,0.0
819.0,0.0
820.0,0.0
821.0,0.0
822.0,0.0
823.0,0.0
824.0,0.0
825.0,0.0
826.0,0.0
827.0,0.0
828.0,0.0
829.0,0.0
830.0,0.0
831.0,0.0
832.0,0.0
833.0,0.0
834.0,0.0
835.0,0.0
836.0,0.0
837.0,0.0
838.0,0.0
839.0,0.0
840.0,0.0
841.0,0.0
842.0,0.0
843.0,0.0
844.0,0.0
845.0,0.0
846.0,0.0
847.0,0.0
848.0,0.0
849.0,0.0
850.0,0.0
851.0,0.0
852.0,0.0
853.0,0.0
854.0,0.0
855.0,0.0
856.0,0.0
857.0,0.0
858.0,0.0
859.0,0.0
860.0,0.0
861.0,0.0
862.0,0.0
863.0,0.0
864.0,0.0
865.0,0.0
866.0,0.0
867.0,0.0
868.0,0.0
869.0,0.0
870.0,0.0
871.0,0.0
872.0,0.0
873.0,0.0
874.0,0.0
875.0,0.0
876.0,0.0
877.0,0.0
878.0,0.0
879.0,0.0
880.0,0.0
881.0,0.0
882.0,0.0
883.0,0.0
884.0,0.0
885.0,0.0
886.0,0.0
887.0,0.0
888.0,0.0
889.0,0.0
890.0,0.0
891.0,0.0
892.0,0.0
893.0,0.0
894.0,0.0
895.0,0.0
896.0,0.0
897.0,0.0
898.0,0.0
899.0,0.0
900.0,0.0
901.0,0.0
902.0,0.0
903.0,0.0
904.0,0.0
905.0,0.0
906.0,0.0
907.0,0.0
908.0,0.0
909.0,0.0
910.0,0.0
911.0,0.0
912.0,0.0
913.0,0.0
914.0,0.0
915.0,0.0
916.0,0.0
917.0,0.0
918.0,0.0
919.0,0.0
920.0,0.0
921.0,0.0
922.0,0.0
923.0,0.0
924.0,0.0
925.0,0.0
926.0,0.0
927.0,0.0
928.0,0.0
929.0,0.0
930.0,0.0
931.0,0.0
932.0,0.0
933.0,0.0
934.0,0.0
935.0,0.0
936.0,0.0
937.0,0.0
938.0,0.0
939.0,0.0
940.0,0.0
941.0,0.0
942.0,0.0
943.0,0.0
944.0,0.0
945.0,0.0
946.0,0.0
947.0,0.0
948.0,0.0
949.0,0.0
950.0,0.0
951.0,0.0
952.0,0.0
953.0,0.0
954.0,0.0
955.0,0.0
956.0,0.0
957.0,0.0
958.0,0.0
959.0,0.0
960.0,0.0
961.0,0.0
962.0,0.0
963.0,0.0
964.0,0.0
965.0,0.0
966.0,0.0
967.0,0.0
968.0,0.0
969.0,0.0
970.0,0.0
971.0,0.0
972.0,0.0
973.0,0.0
974.0,0.0
975.0,0.0
976.0,0.0
977.0,0.0
978.0,0.0
979.0,0.0
980.0,0.0
981.0,0.0
982.0,0.0
983.0,0.0
984.0,0.0
985.0,0.0
986.0,0.0
987.0,0.0
988.0,0.0
989.0,0.0
990.0,0.0
991.0,0.0
992.0,0.0
993.0,0.0
994.0,0.0
995.0,0.0
996.0,0.0
997.0,0.0
998.0,0.0
999.0,0.0
1000.0,0.0
